,product_name_list,price_lst
4918,كارفور قاصولياء حمراء 400 جرام,2.95
4919,بوك جبنة امنتال شرائح 150 جرام,12.5
4920,راوخ شاي مثلج بالليمون 330 مل,2.0
4921,بلنترز زبدة فول سودانى خشنة 510 جرام,17.5
4922,سان مارينو تونا حارة مملحة 100 جرام,4.5
4923,شارودز صلصة حلوة وحامضة 425 جرام,18.75
4924,إيل أند فاير حلى بالتوت الأحمر 125 جرام,3.95
4925,كارفور زيت الذرة 9 لتر,69.95
4926,تي بريك شاي كرك 25 جرام,1.25
4927,ندى حليب بالشوكولاتة 360 مل,2.1
4928,ريم طماطم كاملة مقشرة 400 جرام,2.75
4929,ندى حليب طازج بالشوكولاتة 180 مل,1.05
4930,كارفور قرنبيط غراتان 450 جرام,14.95
4931,بروبايوس فاصوليا سوداء 400 جرام,32.95
4932,سان مارينو رقائق تونا حارة 150 جرام,4.75
4933,المراعي عصير بطيخ مع لب 1.5 لتر,7.5
4934,شاي احمد شاي الفطور الإنجليزي  100 كيس,17.95
4935,فلافا-إت صلصة حارة ومبهرة 45 جم,7.95
4936,تنور خبز الشعير 240 جرام,6.3
4937,مكاتي صويا صوص حلوة 500 مل,6.5
4938,هارتليز مربى الكشمش الأسود 340 جم,12.95
4939,ميد جود جرانولا بالفراولة 96 جرام,24.95
4940,كارفور جرة فانيلا 125 جرام 8 جبات,25.95
4941,ندى زبادي يوناني سادة خالي من الدهون 360...,6.95
4942,كيندر جوي أولاد 20 جرام  حبتين + حبة مجا...,6.95
4943,سويت آن لو كوكيز بالشوفان 150 جرام,10.95
4944,اكوا بانا توسكانا مياه معدنية طبيعية ايط...,5.0
4945,سن فلاور بسكويت بكريمة الأناناس 800 جرام,27.5
4946,ألبين جرانولا 375 جرام,21.0
4947,هاينز مايونيز الذهبي 400 مل,15.95
4948,كارفور فطر مقطع 425 جم × 3,14.95
4949,سويت آن لو جيلي الكرز 10.4 جرام,5.5
4950,رابونزل بسكويت السمسم 27 جرام,5.0
4951,كواتا لاكتو حليب خال من الدسم 200 مل,5.0
4952,ناتشورال ملح بحري خشن 415 جرام,16.95
4953,أورينت جاردنز حمص 580 جرام,5.75
4954,فوديز فول الصويا 454 جرام,15.75
4955,سانتيفري بسكويت دايجستف خفيف - خال من ال...,8.75
4956,سايتاكو بذور السمسم الأبيض المحمص 95 جرا...,12.75
4957,تنور خبز قمح 240 جرام,6.3
4958,كيلوجز كوكو بوبس كيك فانيليا 40 جرام,2.25
4959,كارفور مايونيز 946 مل,11.95
4960,كارفور بسكويت محشو بالحليب 125 جرام,8.95
4961,كادبوري شوكولاتة بالحليب 240 جرام,14.95
4962,بيتي كروكر كيك كوكيز رقائق الشوكولاتة 25...,10.0
4963,ناتشر فالي ألواح الجرانولا شوفان وتفاح 4...,2.25
4964,تمارا معمول التمر بالشوكولاتة 200 جرام,12.95
4965,"ندى عصير تفاح 1,5 لتر",7.0
4966,مسيز كريمبلز اوريجنال مقرمشات الجبنة  13...,21.95
4967,نستله نسكويك كرات الحبوب بالشوكولاتة 950...,36.95
4968,دورا خيار مخلل 710 جرام,10.0
4969,كيلوجز كوكو بوبس ألواح أرز بالشوكولاته 2...,11.95
4970,إيل أند فاير حلى يوناني بالعسل 125 غ,3.5
4971,باب الذهب ارز طويل الحبة 10 كيلو,75.95
4972,كرولاي كراكرز 25 جم × 10,8.5
4973,"الصافي لبن طازج كامل الدسم 2,2 لتر",7.35
4974,ديلما أوراق شاي 200 جرام,20.95
4975,الكبير سمبوسة خضار 2 × 240 جرام,17.25
4976,ليبيز فطر شرائح 400 جم,7.5
4977,كارفور حلى ماكرون 12 قطع,29.5
4978,بران مسحوق الكاري 1 كيلوجرام,19.25
4979,مايل خل البلسميك 500 مل,37.75
4980,كيري لبنة 500 جرام,17.25
4981,جالكسي مينسترلز 140 جرام,11.5
4982,كارفور بايو كراكرز 100 جرام,5.95
4983,جالكسي شوكولاتة ريبل بايتس 140 جرام,11.5
4984,كارفور بايو شوكولاتة بالبندق 375 جرام,24.95
4985,بيتي كروكر كوكي كيك بالفانيلا والشوكولات...,10.0
4986,ميموريز جوي ويفر 25 جرام × 24,24.95
4987,ندى عصير فراولة 800 مل,4.0
4988,رضوى صدور دجاج فيليه طازج 900 جرام,34.75
4989,كيندر جوي بنات 20 جرام  حبتين + حبة مجان...,6.95
4990,هينز صلصه طحينيه 400 مل,16.95
4991,صن بايتس كاجو مملح 160 جرام,16.25
4992,ندى زبادي يوناني بالعسل 160 جرام,4.0
4993,الكبير روبيان مغلف بالخبز 1 كيلو,49.95
4994,كارفور طماطم كاتشب 567 جرام حبتين,14.95
4995,باريلا صلصة باستا ارابيتا 400  جرام,11.25
4996,كندر جوي للبنات 20 جرام,3.75
4997,ساديا أكباد دجاج مجمد 450 جرام,4.75
4998,اتش بي دجاج كرسبي 400 جرام,14.95
4999,جرانجا سان فرانسيسكو عسل 350 جم,22.95
5000,صنين مياه معدنية طبيعية 1.5 لتر 6 حبات,21.0
5001,أوشاك مياه نبع طبيعية 330 مل - 12 حبات,9.5
5002,لونا حمص 400 جم × 2 مع 1 مجانًا,6.5
5003,ليز بطاطس بالملح والخل 54 جم,2.0
5004,أم أف صلصة مكرونة ألفريدو بالمشروم 320 ج...,27.5
5005,تويننغز شاي اخضر - 50 حبة,31.5
5006,جونيور ميني كروسان بالبندق 32 جرام,1.0
5007,ذا بيري كومباني شراب توت أزرق 330 مل,6.95
5008,بيرين مياه 200 مل × 20,8.95
5009,أوريو بسكويت رفيعة 48 جرام,2.0
5010,جاردن فيجي أصابع خضار بنكهة الملح البحري...,20.95
5011,اكسوتيك صلصة الفلفل الحلو و الكاتشاب 200...,8.5
5012,د اوتكير بيتزا ببروني 400 جرام,22.5
5013,"فلوريدا عصير عنب 1,8 لتر",19.95
5014,كويكر شوربة كريمة الدجاج مع الشوفان 64 ج...,5.75
5015,ايرثلي شويس كينوا حمراء 340 جرام,36.75
5016,فلوريدا عصير عنب 900 مل,10.25
5017,بيدار خل تفاح طبيعي 3.78 لتر,14.5
5018,المراعي عصير بطيخ مع لب 200 مل,1.05
5019,ندى عصير جريب فروت 300 مل,3.45
5020,فرشلي تتبيلة سلطة فرنسية 473 مل,12.95
5021,المراعي لبن قليل الدسم 360 مل,2.0
5022,علي تي شاي 3 في 1 بالزنجبيل  25+5 حبة,27.5
5023,تاتش شاي أخضر عضوي 48 جرام,24.95
5024,فرشلي فشار مايكرويف بالزبدة 297 جم,10.95
5025,سان بيليغرينو مياه معدنية طبيعية فوارة 2...,29.95
5026,العريش ربيان كبير 1 كيلو,105.95
5027,كي دي دي حليب طويل الأجل بنكهة الشوكولات...,7.3
5028,يقطين مقطع 400 جرام,6.95
5029,قودي معكرونة حلقات 500 جم,3.95
5030,الصافي حليب كامل الدسم طويل الأجل 1 لتر,4.75
5031,بيلجيكو زبدة الفستق 200 جرام,26.95
5032,التنمية صدور دجاج طازجة 450 جرام,17.95
5033,ايسترن مخلل المانجو 400 جرام,6.75
5034,كولمانز صلصة الخبز 40 جم,4.95
5035,بران مسحوق فلفل احمر 200 جرام,4.75
5036,ليبتون شاي مثلج نعناع ليمون 275 مل,2.1
5037,اونكين بايو زبادي بالتوت الأحمر 500 جرام,18.5
5038,قودي مكرونة مبرومة فوسيلي 500 جم,3.95
5039,سنشوري تونة كالمنسي 180 جرام,5.75
5040,كارفور بالميتو مرطبان 45 مل,18.5
5041,سيريلين كوكيز باللوز و الشوكولاته 200 جر...,12.95
5042,ساس سجق دجاج مدخن بدون جلد 400 جرام,12.75
5043,سفن دايز كرواسان جامبو بحشوة الشوكولاتة ...,2.1
5044,هرفي شابورة بر 375 جرام 3 حبة,16.5
5045,ميليتا قهوة أوسليز 250جم,21.95
5046,كارفور طعك الارز 100 جرام 4 حبات,17.95
5047,إلريو خلطة توابل الفاهيتا 28 جرام,7.95
5048,كارفور فطر شرائح 425 غ,5.5
5049,بايو آيديا مكرونة سباغيتي بيضاء 500 جرام,14.95
5050,جيكوبز مونارك قهوة سريعة التحضير 190 جم,53.95
5051,سن بات زبدة فول سوداني خشنة,24.95
5052,قودي معكرونة فارفالي 500 جم,3.95
5053,ويتابيكس بسكويت مينيز فروت اند نت 450 جر...,26.95
5054,بالسين  بسكويت بالشوكولاتة داكنة 125  جر...,12.95
5055,الكبير برجر دجاج مغلف بالخبز 400 جرام 8 ...,14.95
5056,كولمانز خلطة مكرونة مع تونة بالفرن 44 جر...,7.5
5057,بوهلسنير موهلي دقيق القمح 1 كيلو,18.5
5058,تورتيلا الذرة شيبس أزرق بالسمسم 229 جرام,20.95
5059,د.أوتكر كيكة براونيز 555 غ,13.75
5060,قودي مكرونة انابيب 500 جم,3.95
5061,كارفور باذنجان جراتين 450 جرام,14.95
5062,إنتاج قلوب دجاج طازجة 400 جرام,7.25
5063,كارفور كومبوت التفاح 100 جم × 4,7.95
5064,شاروردز صلصة جاهزة للطبخ كورما 420 جرام,10.95
5065,هيرشيز شراب بالفراولة 623 جرام,17.95
5066,واتيز فول اخضر 450 جرام,9.5
5067,ريتشل زبادي بالكرزعضوي 450 جرام,18.5
5068,امريكانا كيك سوبر رول بالشوكولاته 60  جر...,9.0
5069,جيمي أوليفر صلصة طماطم وبصل أحمر 180 جرا...,15.25
5070,كب كيك بكريمة زبدة الفول السوداني 340 جر...,14.95
5071,شاروودز صلصة تيكا ماسالا 420 جرام,10.5
5072,ريزو سكوتي أرز إيطالي 1 كيلو,24.95
5073,قودي مكرونة نوديلز 500 جرام,3.95
5074,قودي معكرونة حبيبات صغيرة 500 جم,3.95
5075,كيلوجز فروت لوبس حبوب الافطار الملونة با...,19.95
5076,كارفور شوربة كريمة الخضار 1 لتر,9.95
5077,بايو آيديا مكرونة سباغيتي قمح كامل 500 ج...,14.95
5078,ملفوف أحمر طازج 400 جرام,10.5
5079,أوشاك مياه نبع طبيعية 500 مل 12 حبة,11.25
5080,ايسترن مسحوق الكركم 180 جرام,6.95
5081,ويتابيكس حبوب إفطار اوريجنال 430 جرام,21.75
5082,امريكانا جامبو برجر لحم 1 كيلو,26.9
5083,توبليرون شوكولاتة ميني 200 جرام,15.5
5084,امريكانا برجر 900 جرام - 12 قطع,26.95
5085,بريزدنت زبدة جرامير مملحة 400 جرام,16.0
5086,د. أويتكر شوكولاتة بيضاء,13.1
5087,قودي زبدة الفول السوداني الناعمة 340 جم,11.5
5088,ميليتا قهوة كلاسيك 500 جرام,52.95
5089,ميربا كوكيز بقطع الشوكولاتة 200 جرام,13.95
5090,آرلا حليب عضوي قليل الدسم طويل الأجل 200...,2.0
5091,"نور زيت دوار الشمس 1,8 لتر + 750 مل",20.95
5092,اونكين زبادي بالكرز 450 جرام,18.5
5093,السنبلة ملخية 400 جرام,4.75
5094,المراعي لبن كامل الدسم 360 مل,2.0
5095,ليمون - صحن 400 الى 500 جرام,8.95
5096,ذرة حلوة - علبة 500 جرام,7.95
5097,خس أوك ليف عضوي 200 جرام,14.95
5098,أنكور حليب بودره كيس 1.8 كيلو,57.95
5099,فرسانا زبدة غير مملحة 100 جرام,3.5
5100,جيمي أوليفر صلصة بروشيتا بالطماطم والزيت...,15.25
5101,حبق عضوي - صحن 80 جرام,10.95
5102,بارل جي بسكويت 56 جرام × 12 حبة,5.95
5103,كارفور سمك أنشوفة بالقبار 100 جرام,22.5
5104,جيمي أوليفر صلصة مكرونة بالبصل الأحمر وإ...,14.95
5105,شاروودز صلصة شاتني الهندية 375 جرام,17.5
5106,جيمي أوليفر ملح مع ليمون وزعتر وغار 70 ج...,14.95
5107,أمريكانا  كعك مقلم 300   جرام,13.25
5108,هاينز مايونيز 940 جرام,12.25
5109,ليز ستاكس بطاطس بالكريمة الحامضة و البصل...,9.25
5110,كيلوجز سبيشال كي حبوب إفطار بالشوكولاتة ...,19.95
5111,سيريلا سمك أبيض فيليه 1 كيلو,39.95
5112,كنور شوربة كريمة بالبروكولي 72 جم,4.5
5113,فريشلي كاتشب الطماطم عبوة ضاغطة 567 جرام,8.75
5114,بيتي كروكر خليط بان كيك 360 غ,10.0
5115,ريتشل زبادي سادة قليل الدسم 450 جرام,18.5
5116,سن بات زبدة فول سوداني ناعمة,21.5
5117,كانلار جبنة بيضاء قليلة الدسم 500 جرام,16.95
5118,بارني كيك بالحليب 30 جرام 4 + 1 مجانًا,7.95
5119,هالديرامز بسكويت شاي بوري 200 جم,6.0
5120,المراعي قشطة قيمر 250 مل,4.5
5121,نستله رقائق القمح بالشوكولاتة 375 جرام +...,16.95
5122,روزس مربى الليمون الأخضر 454 جرام,12.75
5123,شوارتز فلفل ستيك 58 جرام,18.0
5124,مابل جو شراب قيقب خالص 250 جرام,42.95
5125,سايتاكو زنجبيل السوشي 190 جرام,13.95
5126,هالديرامز خلطة مومباي 200 جم,6.0
5127,هرشيز قرفة 283 جم,22.5
5128,مهران شعيرية 150 جم,2.0
5129,كارفور شوربة كريمة اليقطين 1 لتر,12.5
5130,شربتلي تفاح أصفر علبة 1.5 كج,11.95
5131,بالسين شوكولاتة بالكراميل 135  جرام,12.95
5132,كارفور حبوب دبل شوكولاتة 500 جم,20.95
5133,هاينز قطع لحم تونة 185 جرام,5.95
5134,جيمي أوليفر صلصة بيستو بالجوز والفلفل ال...,15.75
5135,المراعي حليب دبل شوكولاتة 360 مل,3.0
5136,كارفور بسكويت بيرتزلز مالح 300 جرام,10.95
5137,قودي تونا بزيت دوار الشمس 90 جرام,5.0
5138,اونكين زبادي طبيعي خالي الدسم 460 جرام,17.5
5139,قودي فشار 850 جم,14.5
5140,علي تي شاي بالزنجبيل 20 جرام,1.25
5141,العربي زيت طبخ مع هدية 1.8 لتر,31.25
5142,سفن دايز ميني كروسان بحشوة كريمة الكاكاو...,1.0
5143,كارفور حبوب والفواكه والألياف 500 جرام,14.95
5144,كارفور شاي سيلان 25 كيس,7.95
5145,كارفور قطع تونة بالزيت 185 جرام,5.5
5146,سويت آن لو جيلي الكرز 10.4 جرام,5.5
5147,امادا بيا بسكويت بالتوت 100  جرام,4.25
5148,مهران بودرة كاري 100 جرام,8.95
5149,شاروودز صلصة قلي سريع حلوة وحارة 195 جرا...,13.95
5150,سان بيليغرينو مياه معدنية طبيعية فوارة 1...,39.95
5151,لونا شانا دال عدس بالخلطة الهندية 400 جم,4.25
5152,مولر رايس زبادي بالنكهة الأصلية 180 جرام,38.95
5153,كولمانز فطيرة الراعي 50 جرام,7.5
5154,شاروودز صلصة قلي سريع حلوة وحامضة 195 جر...,13.95
5155,نادك زبادي كامل الدسم 170 جرام,1.0
5156,"كارفور حليب كامل الدسم بودرة كيس 2,25 كي...",42.0
5157,"نستله كيت كات شوكولاتة اصبعين وبفر 19,5 ...",1.75
5158,مالجروسا أرز تايلاندي معطر 5 كجم,33.5
5159,الكبير كفتة الدجاج 300 جرام,10.0
5160,"كارفور فوبان مياه معدنية 1,5 لتر",2.5
5161,إنكونا صلصة تايلندية حلوة وحارة 285 جم,11.5
5162,فريشلي صلصة بافالو حارة لتتبيل أجنحة الد...,10.95
5163,كارفور بايو كريمة الصويا للطبخ 250 مل,8.95
5164,ريدي بريك عصيدة بالشوكولاتة 450 جرام,24.75
5165,شاروودز صلصة هويزن وخوخ 425 جرام,15.5
5166,مكاتي صلصة المشروم والمحار 750 مل,7.95
5167,روزس مربى الليمون 454 جرام,9.5
5168,نادك حليب كامل الدسم 800 مل,3.0
5169,خس روماني عضوي 200 جرام,7.95
5170,مالابار توتي فروتي علك 214 جرام,21.5
5171,ولكرز بسكويت بالشوكولاتة بلجيكية 150 جرا...,14.75
5172,فارم بيض طازج كبير 30 بيضه,16.95
5173,قودي معكرونة أصداف 500 جم,8.5
5174,ستورك مامبا حلوى طرية بالفواكه 125 جرام,7.5
5175,كويكر شوربة الفطر مع الشوفان 64 جرام,5.75
5176,علي كافيه لاتيه ماكياتو 20 جرام - 10 حبة,14.95
5177,بوهلسنير موهلي دقيق القمح 500 جرام,24.0
5178,ذي بيري كومباني سوبر توت أحمر 330 مل,6.95
5179,بصل محلي كرتون 1000 جرام,8.95
5180,ايفيان  مياه معدنية طبيعية 500 مل,6.75
5181,إيل أند فير كريمة خفق 1 لتر,26.5
5182,أمريكانا كعك بنكهة الفراولة 130 جرام,4.5
5183,نستله مانش زبادي ضغاط بنكهة الفراولة 360...,24.75
5184,كولمانز بودرة خردل 113 غ,13.95
5185,اولكر بيكي كيك كاكاو 180 جرام,6.5
5186,الكبير ذرة عرانيس - 4 قطع,13.95
5187,مكاتي صلصة صويا خفيفة 500 مل,5.95
5188,ايسترن طحين الارز للبوتو 1 كج,7.95
5189,كادبوري شوكولاته فواكة ومكسرات 100 جرام,6.5
5190,الصافي اكتيفيا  زبادي قليل الدسم 150 جرا...,1.05
5191,كارفور صلصة بيستو 190 جرام,8.95
5192,المراعي حليب خالي الدسم طويل الأجل  1 لت...,15.5
5193,بلو دراغون بقسماط بانكو 120 جرام,9.5
5194,بيبي بيل جبنة ميني خفيفة 120 جرام,19.95
5195,هارتليز مربى التوت الأزرق 340 جم,15.75
5196,ايسترن بهارات خضار 100 جرام,4.5
5197,ليغو سمك الأسقمري بصلصة طماطم 155 جم,3.95
5198,ماركال حبوب سمسم سوداء 250 جرام,25.95
5199,كارفور بايو فطائر كاموت 100 جرام,8.95
5200,كارفور صلصة الفلفل الأحمر 660 جرام,16.95
5201,امريكانا كوكيز أزرق 454  جرام,21.95
5202,انلين حليب بودرة معزز بالكالسيوم قليل ال...,96.95
5203,ريتشل  زبادي جوزبيري قليل الدسم 450 جرام,19.5
5204,الكسيح بقسماط 300 جم,7.25
5205,الصافي لبن طازج كامل الدسم 850 مل,3.15
5206,كارفور حليب جبلي قليل الدسم 1 لتر,9.95
5207,داري ملخية مجمدة 400 جرام,5.0
5208,إيل أند فير حلى سادة 125 جم,3.5
5209,تانيا مياه 330 مل - 40 حبة,17.5
5210,جوديفا شوكولاته بالكراميل 86 جرام,10.95
5211,هينز صلصه الثوم 400 مل,16.95
5212,برينجلز بطاطس بالكريمة الحامضة و البصل 7...,5.5
5213,إيل أند فير كريمة طبخ 500 مل,14.95
5214,بالوكو فاكسين بسكويت 350 جرام,13.95
5215,أريزونا ليموناضة بالفراولة 500 مل,7.95
5216,نبيل سناكيتس بسكويت بنكهة الكريمة الحامض...,1.75
5217,ايسترن بهارات دجاج 150 جرام,7.95
5218,تي بريك شاي كرك سريع 25 جرام - 8 حبة,10.0
5219,هولز نكهة الكرز 25.2 جرام,1.0
5220,الصافي دانيت حلى بنكهة حلاوة قطن 75  جرا...,1.05
5221,بطاطس قلي طازجة 700 جرام,10.95
5222,قودي سمك الماركيل في زيت دوار الشمس 100 ...,10.0
5223,تمر سكري ملكي علبة 500 جرام,23.95
5224,ناتشورال ملح بحري خشن مع عبوة طحن  110 ج...,11.5
5225,ناتشورال ملح هيمالايا عبوة طحن 110 جرام,11.5
5226,كارفور بايو جبنة كامامبير 250 جرام,26.5
5227,جالكسي شوكولاتة ريبل بايتس 300 جرام,23.5
5228,تشيبو بلاك آند وايت قهوة 200 جرام,31.5
5229,نبيل سناكيتس بسكويت مملح 40 جرام,1.75
5230,كارفور حليب كامل الدسم بودرة 900 جرام,21.0
5231,الصافي اكتيفيا  لبن زبادي مخفوق بالأنانا...,1.6
5232,فاصوليا خضراء عضوي - صحن 500 جرام,13.95
5233,جرجير طازج 125جرام,9.95
5234,قودي صلصة مكرونة ألفريدو 411 جرام,15.75
5235,قودي صلصة مكرونة بيستو 190 جرام,15.75
5236,ديلما شاي سيلان ذهبي - 25 حبة,6.75
5237,ندى لبن عيران بالخيار والنعناع 1.75 لتر,5.95
5238,كورايسلي زيت زيتون عصرة أولى 500 مل,34.95
5239,ميد جود جرانولا شوكولاتة بالموز 96 جرام,24.95
5240,ماكنتوش كواليتي ستريت شوكولاتة 1.25 كج 2...,76.95
5241,ميد جود موزيلي بالشوكولاتة والموز 100 جر...,24.95
5242,برينجلز بابريكا 200 جرام,12.5
5243,سينوره مورتديلا زيتون 500 جرام,12.75
5244,بيبي تندر صدور دجاج طرية مجمدة 2.5 كج,51.95
5245,القصيم مياة 330 مل 24 حبة,10.95
5246,راينر مركز روح نكهة الفانيليا 28 مل,2.95
5247,فلاب جاك بار الشوكولاته بالفستق 80 جرام,5.95
5248,المراعي حليب دبل شوكولاته طويل الأجل 250...,1.55
5249,المراعي حليب بالفراولة طويل الأجل 250 مل...,28.0
5250,لوزين خبز التوست بالحليب 275 جرام,2.5
5251,الكبير شيش طاووق الدجاج 240 جرام,12.75
5252,تريتو دونات كيك بالكريمة الكرمل 50 جرام ...,12.95
5253,تريتو مارمو كيك بالشوكولاتة 40 جرام 12 ح...,12.95
5254,الصافي زبادي يوناني بالفراولة 160 جرام,4.0
5255,هيرشيز شوكولاته بالفول السوداني 51 جرام,3.5
5256,بريزدينت جبنة مثلثات خفيفة قليلة الدسم 9...,5.95
5257,كارفور كاتشاب طماطم 567 جرام,7.95
5258,مازولا زيت الذرة 750 مل,10.15
5259,ديمه حلوى مصاص 1000 جرام,11.75
5260,سكلا صلصة زيتون وطماطم 190 جرام,22.0
5261,كارفور مربى التوت 370 جرام,11.5
5262,هارتليز مربى المشمش 340 جم,12.75
5263,راجميهاك أرز سيلا بسمتي 10 كج,89.95
5264,كي دي دي حليب طويل الأجل بنكهة الفراولة ...,7.3
5265,عنب احمر - علبة 500 جرام,6.95
5266,لا باهري هريسة الفلفل الحار 70 جرام,4.95
5267,غرينز كريم كراميل 49 جم - 36 حبة,51.95
5268,ديمه معمول بتمر 256 جرام 3 حبات,13.75
5269,ويتابيكس حبوب افطار قمح كاملة 215 جرام,11.5
5270,مونتانا فاصوليا خضراء مجمدة 400 جرام,4.75
5271,تروبيكانا سليم محلي قليل السعرات 50 كيس,15.5
5272,حلواني اخوان مربى برتقال 400 جم,7.75
5273,منتوس علك بحشوة المانجو 56 جرام,10.5
5274,كارفور ذرة حلوة 340 جرام × 3,15.95
5275,لافازا  حبوب قهوة اسبريسو 250 جم,47.0
5276,قودي جيلي مانجو 85 جم,2.0
5277,فريشلي حشوة فطيرة توت ازرق 595 جرام,16.95
5278,امريكانا كوكيز أحمر 454  جرام,21.95
5279,كيلوجز سبيشال كي الاصلي 375 جم,19.95
5280,قودي كريمة الذرة الحلوة 425 جم,5.0
5281,الصافي اكتيفيا لبن طعم منعش 180 مل,1.05
5282,السنبلة خبز براتا بالطعم الآسيوي 5 حبات ...,8.95
5283,كارفور زبادي يوناني 150 جرام 4 حبات,18.5
5284,إن ون شوفان أبيض 500 جم,3.75
5285,قودي ورق عنب 960 جرام,21.95
5286,تيفاني كوكيز بالزبدة 100 جرام - 6 حبة,3.75
5287,تيك تاك حلوى بالنعناع 16 جرام,1.5
5288,قودي شعيرية 250 جم,3.95
5289,المراعي حليب مبخر 170 جرام 6 حبة,10.0
5290,ريد بول شراب 250 مل,9.95
5291,ليبتون شاي مثلج بالليمون 320 مل,2.25
5292,العلالي شرائح تونا في زيت دوار الشمس مع ...,10.0
5293,كيري جبنة كريمة قابلة للدهن 350 جرام,13.95
5294,المنى طحينية سائلة فاخرة 500  جرام,18.95
5295,زين صنوبر 500 جرام,113.95
5296,كلاسنو كريمة أيرلندية كابتشينو 18 جم - 1...,14.5
5297,اونكين بايو زبادي حبوب كامله بالفروالة 5...,18.5
5298,نادك زبدة غير مملحة طازجة 1 كيلو,38.7
5299,هيرشيز شوكولاتة كوكيز آند كريم 40 جرام,3.0
5300,كيلوجز اول بران رقائق الافطار 375 جم,21.95
5301,الوطنية شاورما دجاج متبلة 1 كيلو,25.95
5302,"ايفيان مياه معدنية 1,25 لتر - 12",148.0
5303,كارفور فلوتينج آيلاند 100 جرام 4 حبات,19.95
5304,فرشلي صويا صوص خفيفة 10 اونص,8.25
5305,المراعي حليب كامل الدسم طويل الأجل 1 لتر,14.95
5306,المراعي حليب كامل الدسم 2 لتر,8.0
5307,كارفور بايو مربى فراولة 360 جرام,16.5
5308,تانج شراب برتقال 750 جرام,14.95
5309,الوطنية صدور دجاج طازجة,14.75
5310,الصافي لبن زبادي طازج قليل الدسم 170  جر...,1.05
5311,خيار عضوي - صحن 1 كج,14.95
5312,لافازا قهوة بدون كافيين 250 جم,42.5
5313,الصافي حليب طويل الأجل كامل الدسم 1 لتر ...,52.95
5314,سنشوري تونة حار 180جرام,5.75
5315,لامبستون بطاطس تويستر 750 جرام,13.95
5316,ريكولا اعشاب اصلية خالي من السكر 45 جرام,7.0
5317,الصافي اكتيفيا زبادي مخفوق سهل الهضم 125...,1.6
5318,"ايفين مياه معدنية طبيعية 1,25 لتر",13.25
5319,جيمي أوليفر ملح سيشوان مع الفلفل والفلفل...,17.75
5320,المواسم فطر كامل 400 جرام,4.25
5321,البقرة الضاحكة أصابع تغميس بالجبنة 140 ج...,9.25
5322,ويتابيكس حبوب افطار بران 500 جرام,21.75
5323,قودي طماطم مقشرة مقطعة 400 جم,3.75
5324,فرشلي صلصة جبنة زرقاء 473 مل,15.95
5325,أنكور حليب بودره كامل الدسم 900 جرام,36.95
5326,بوابة الهند ارز بسمتي هندي كلاسيك 5 كجم,63.75
5327,كوبوليفا زيتون اسود بدون عجو 150 جرام,5.0
5328,لوتي كانشو شوكولاته 34 جرام,1.75
5329,منشي لكزس بسكويت بالشوكولاتة 150 جرام,7.75
5330,حلواني اخوان معمول بالتمر 288جرام 16 حبة,7.0
5331,ميليتا قهوة بريميوم 500 جرام,52.95
5332,ماري  عجين فطير 230 جرام,18.5
5333,كيلوجز كوكو بوبس حبوب الافطار بالشوكولات...,19.95
5334,منتوس علكة فواكه مشكلة 56 جرام,10.5
5335,قودي مكرونة اصداف 500 جم,3.95
5336,كيلوجز اول بران رقائق الافطار بالنخالة و...,25.95
5337,أوفالتين مشروب الشعير و الشوكولاتة الأصل...,20.5
5338,التنمية كبدة الدجاج الطازج 450 جرام,6.95
5339,فراولة 250 جرام,5.95
5340,إيل آتد فير كريمة خفق 500 مل,14.95
5341,سلطة مشكلة طازجة 250 جرام,9.95
5342,نسكافيه دولتشي جوستو قهوة إسبرسو رستريتو...,35.95
5343,ليبتون شاي اكثر تركيز - 25 حبة,5.0
5344,بران سحوق كاري 400 جرام,8.75
5345,بالوكو باسنونسيني بسكويت 350 جرام,13.95
5346,ايسترن مسحوق الكزبرة 180 جرام,8.25
5347,بالوكو مونداين بسكويت 300 جرام,13.95
5348,اكسوتيك صلصة الفلفل الحلو 455 مل,8.5
5349,تمارا تمر سكري مفتل كرتون 3 كج,49.95
5350,برينجلز باربكيو 70 جرام,5.5
5351,أكوا كابرتيكا مياه معدنية 750 مل,12.95
5352,جزر مبشور طازج 400 جرام,5.5
5353,فريشلي سجق دجاج معلب 130 جرام,4.25
5354,كارفور بايو حليب منزوع الدسم 1 لتر,9.95
5355,بروبايوس إل صلصة البيستو  130 جرام,39.5
5356,كارفور حليب كامل الدسم بودرة كيس 900 جرا...,19.0
5357,تشيتوس حلقات الشيبس بالملح والخل 105 جرا...,3.75
5358,سان مارينو سردين إسباني فاخر 240 جرام,18.0
5359,نادك عصير فراولة فاخر 1.5 لتر,6.0
5360,تيرا شيبس البطاطا الحلوة 170 جرام,20.95
5361,دافيرت بذور الشيا في أكياس 105 جرام,25.95
5362,"كارفور زيت دوار الشمس 1,8 لتر قطعتين",23.95
5363,المراعي حليب طويل الأجل خالي من اللاكتوز...,83.25
5364,كويكر جود ستارت بسكويت بنكهة الهيل 45 جر...,13.95
5365,كارفور بيتزا بالخضار و الفلفل 400 جرام,12.5
5366,هورليكس مسحوق شراب الشعير 1 كجم,39.95
5367,كارفور قطع تونة بالماء 185 جرام 3 حبات,14.95
5368,555 تونة كالديريتا 155 جرام,4.25
5369,ايسترن بهارات لحم 200 جرام,7.25
5370,ماركال كاجو كامل عضوي 250 جرام,64.95
